,user,text,scores,compound,user,text,scores,compound
189,BarackObama,This Center is for the leaders of tomorrow who are ready to step up and build the world as it should be. Michelle a… https://t.co/XN7anzCTst,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3612}",0.3612,KimKardashian,"RT @TishaLewis: Listen.

Politics aside, there’s something about young people worshipping, unashamed and unafraid, that makes me feel emoti…","{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.3818}",0.3818
190,BarackObama,"Happy Mother’s Day to every mom out there, especially the remarkable moms in my life, @MichelleObama and my mother-… https://t.co/QsZPuZ2OoJ","{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.8214}",0.8214,KimKardashian,Today was so good! 🙏🏼🙏🏼🙏🏼 https://t.co/H9HWKNvGHe,"{'neg': 0.0, 'neu': 0.554, 'pos': 0.446, 'compound': 0.6166}",0.6166
191,BarackObama,There are few issues more important to the security of the US than the potential spread of nuclear weapons or the p… https://t.co/ym4YTPpbWl,"{'neg': 0.106, 'neu': 0.73, 'pos': 0.164, 'compound': 0.1513}",0.1513,KimKardashian,Yes @TheRealHalim this is so powerful! https://t.co/7rjnlgzf8h,"{'neg': 0.0, 'neu': 0.431, 'pos': 0.569, 'compound': 0.7655}",0.7655
192,BarackObama,RT @MichelleObama: Happy #CollegeSigningDay! So excited to be in Philly to celebrate all the young people making the commitment to higher e…,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.9183}",0.9183,KimKardashian,RT @balleralert: Kanye West surprised students at Howard University with a Sunday Service on a Saturday for their homecoming (🎥: @drethemay…,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.2263}",0.2263
193,BarackObama,"These talented young people will create a better future not just in Africa, but around the world. I can’t wait to s… https://t.co/0YgQxnOrz9","{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.5647}",0.5647,KimKardashian,"Ashourina wears the @skims Cotton Underwire Bra ($48) in Soot, coming soon in 31 band and cup sizes. Shop the Cotto… https://t.co/hwXivbl39s","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
194,BarackObama,Our statement on the passing of Former First Lady Barbara Bush: https://t.co/MhTVYCL9Nj,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,KimKardashian,"Haley wears the @skims Cotton Triangle Bralette ($32) in Mineral, coming soon in sizes XXS - 4X. Shop the Cotton Co… https://t.co/xKXFVy5v3n","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
195,BarackObama,RT @ObamaFoundation: We just announced the inaugural class of #ObamaFellows. These 20 civic leaders have carried out inspiring work around…,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.4215}",0.4215,KimKardashian,"RT @TheUndefeated: D.C. native Momolu Stewart, gained his freedom just four days ago with the help of @KimKardashian #yeezyatHoward #Howard…","{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.8591}",0.8591
196,BarackObama,"RT @ObamaFoundation: This week—50 years since Dr. Martin Luther King, Jr. was killed—@BarackObama and @RepJohnLewis sat down with a group o…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,KimKardashian,🙏🏼 https://t.co/2zn2bvSohH,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
197,BarackObama,Incredible to have a Chicago team in the Final Four. I’ll take that over an intact bracket any day! Congratulations… https://t.co/V9IbaSlbIp,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.2714}",0.2714,KimKardashian,RT @TeamKanyeDaily: MOOD. 😂😂 https://t.co/3SYkZmESCX,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
198,BarackObama,Michelle and I are so inspired by all the young people who made today’s marches happen. Keep at it. You’re leading… https://t.co/d0DTg594Cs,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.6269}",0.6269,KimKardashian,DC Howard University ready #SundayService https://t.co/xuEZBZpca1,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}",0.3612
199,BarackObama,Our most important task as a nation is to make sure all our young people can achieve their dreams. We’ve started th… https://t.co/gNw9ks6pMY,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.7264}",0.7264,KimKardashian,💚❤️ https://t.co/w5gXjseEdb,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
